time_utc,cum_top_MJ,cum_wall_MJ,cum_wall_ambient_MJ,cum_wall_interface_MJ,cum_wall_ice_latent_MJ,cum_wall_solar_abs_MJ,cum_wall_solar_direct_MJ,cum_wall_solar_diffuse_MJ,cum_wall_solar_ground_MJ,cum_bottom_MJ,cum_gap_to_water_MJ,cum_roof_gap_MJ,cum_gap_vent_MJ,cum_roof_lw_MJ,cum_roof_conv_MJ,cum_roof_solar_abs_MJ,cum_top_cooling_MJ,cum_wall_cooling_MJ,cum_bottom_cooling_MJ,freeze_budget_top_frac,freeze_budget_wall_frac,freeze_budget_bottom_frac
2024-04-01T10:00:00+00:00,-7.17363755665508,116.75030120401394,116.75030120401394,116.75030120401394,0.0,0.0,0.0,0.0,0.0,0.16649941539441687,-7.17363755665508,-6.056601886442695,1.1541494083254054,7.903120022626073,10.66811176599539,0.0,7.17363755665508,116.75030120401394,0.0,0.05788742375683631,0.9421125762431637,0.0
2024-04-01T11:00:00+00:00,-7.823530310642134,123.93840154557714,124.29776070597619,123.93840154557714,0.0,0.35935916039904864,0.18127743917022807,0.1446741116089942,0.032966148717352865,0.1963439025386791,-7.823530310642134,-6.6340497812131956,1.2250728303643184,8.20697691320884,10.410864685272609,0.14807965175884114,7.823530310642134,123.93840154557714,0.0,0.05937625686286458,0.9406237431371355,0.0
2024-04-01T12:00:00+00:00,-8.246562739889068,119.82076397154113,130.43990847880036,119.82076397154113,0.0,10.619144507259238,6.398434130858926,2.7488081205708905,1.1661876410284202,0.22573216390681525,-8.246562739889068,-6.977807244118546,1.2925909383555139,8.822158436420747,10.791009591219714,5.238363184294328,8.246562739889068,123.93840154557714,0.0,0.06238654134731859,0.9376134586526814,0.0
2024-04-01T13:00:00+00:00,-8.156492956049124,98.33333373468747,135.06919549490652,98.33333373468747,0.0,36.73586176021904,22.17553801335637,6.79968324562273,4.859976820432865,0.25105841701542636,-8.156492956049124,-6.743489283147361,1.408951575916175,11.015087447504252,14.618253372324395,21.830383685277717,8.246562739889068,123.93840154557714,0.0,0.06238654134731859,0.9376134586526814,0.0
2024-04-01T14:00:00+00:00,-7.350726476016324,61.62867831958179,139.3524036435382,61.62867831958179,0.0,77.72372532395643,43.61524328196918,11.212243649697054,11.989996902128603,0.2690321982687843,-7.350726476016324,-5.667785807029961,1.6398799712116052,16.36811092770389,25.89248398734469,53.85750640996794,8.246562739889068,123.93840154557714,0.0,0.06238654134731859,0.9376134586526814,0.0
2024-04-01T15:00:00+00:00,-5.839802891966915,14.850883671767331,143.9346246427494,14.850883671767331,0.0,129.08374097098203,64.7810902216735,15.986489332793866,22.504275594217223,0.2774150318469528,-5.839802891966915,-3.763481368359305,1.996227202523398,25.435280877007678,48.735146749058835,101.08627858378064,8.246562739889068,123.93840154557714,0.0,0.06238654134731859,0.9376134586526814,0.0
2024-04-01T16:00:00+00:00,-3.9171280826134547,-41.45335650849824,149.45998934607618,-41.45335650849824,0.0,190.9133458545744,85.90405873638767,21.050083239108663,35.33965823475138,0.27416683505576944,-3.9171280826134547,-1.3853228258444914,2.4306603908210573,37.01542172119308,85.08713354887955,158.7411477617898,8.246562739889068,123.93840154557714,0.0032481967911833897,0.06238500835311576,0.9375904191322084,2.457251467576483e-05
2024-04-01T17:00:00+00:00,-1.9319685696804232,-98.20823598758811,156.67869054119987,-98.20823598758811,0.0,254.88692652878794,106.93554362620543,26.981721815077425,48.738626724617696,0.259069312872227,-1.9319685696804232,1.0631052487538346,2.8889176290563676,49.26549786961232,129.18271354954732,218.92757126301862,8.246562739889068,123.93840154557714,0.01834571897472583,0.06237788403037754,0.937483346985895,0.00013876898372748432
2024-04-01T18:00:00+00:00,-0.15596894089949573,-149.51002996115844,164.99053345519727,-149.51002996115844,0.0,314.50056341635565,130.6185171812464,32.479338056219206,60.92869620683147,0.2332045166016972,-0.15596894089949573,3.255303441652477,3.3119257676101173,60.408818983743856,173.51957954451169,273.68377767702765,8.246562739889068,123.93840154557714,0.04421051524525562,0.06236568255317205,0.9372999697863219,0.000334347660505991
2024-04-01T19:00:00+00:00,1.184994962389114,-192.35550363370652,175.33734000306708,-192.35550363370652,0.0,367.69284363677355,158.08889328231143,37.10890962770702,70.48282884247686,0.19835780713441845,1.184994962389114,4.941129878193338,3.6728715662990252,69.39059492388857,212.00583283713127,316.5996986623454,8.246562739889068,123.93840154557714,0.07905722471253436,0.06234925148752136,0.9370530256864987,0.0005977228259799306
2024-04-01T20:00:00+00:00,2.0163079848477765,-223.0420716494454,186.37893060396036,-223.0420716494454,0.0,409.42100225340573,184.40972787856188,41.37679592017235,76.56576913534249,0.15710397257058406,2.0163079848477765,6.02934545058421,3.949826303023187,75.800201695472,239.42780948415148,343.9234751811118,8.246562739889068,123.93840154557714,0.12031105927636873,0.06232981049622798,0.9367608451185019,0.0009093443852701943
2024-04-01T21:00:00+00:00,2.3281874451489193,-238.33847025213433,198.1172359406703,-238.33847025213433,0.0,436.45570619280466,203.57746461222357,45.138322822006195,79.46015260436751,0.11271071134278138,2.3281874451489193,6.521681531544186,4.151914195955394,79.90671274486985,255.9027996478799,356.9246692188055,8.246562739889068,123.93840154557714,0.16470432050417141,0.06230890357905332,0.9364466330064252,0.001244463414521474
2024-04-01T22:00:00+00:00,2.1816170521022187,-237.3411413488432,211.01813202149756,-237.3411413488432,0.0,448.35927337034076,211.9268131831337,47.81479388677259,80.287272430472,0.068654216374934,2.1816170521022187,6.513025794677735,4.310087798386599,82.41872169151242,264.586399873454,360.63998388484396,8.393133132935768,124.93573044886826,0.2087608154720188,0.06285219742988758,0.9355844917323296,0.0015633108377827124
2024-04-01T23:00:00+00:00,1.7055731333537583,-225.30245635327947,224.02075893430396,-225.30245635327947,0.0,449.3232152875834,211.9268131831337,48.17647916579507,80.3596094862765,0.027359588257695293,1.7055731333537583,6.193274143008514,4.48256473054723,84.46016769583782,269.12080156038047,360.9649125298194,8.869177051684229,136.97441544443197,0.2500554435892575,0.06070884789833328,0.9375795414524998,0.0017116106491670215
2024-04-02T00:00:00+00:00,1.027612056559065,-211.30168226147944,238.021533026104,-211.30168226147944,0.0,449.3232152875834,211.9268131831337,48.17647916579507,80.3596094862765,-0.010619717297717143,1.027612056559065,5.656650322305769,4.63457370934708,85.8379583859305,272.11588506346004,360.9649125298194,9.547138128478922,150.975189536232,0.28803474914467,0.05936892365125552,0.9388399308975366,0.0017911454512078919
2024-04-02T01:00:00+00:00,0.22055221389807284,-196.36163504223902,252.96158024534444,-196.36163504223902,0.0,449.3232152875834,211.9268131831337,48.17647916579507,80.3596094862765,-0.04508844213149503,0.22055221389807284,4.98801462872556,4.780017313115241,86.88806937545334,274.18903255726497,360.9649125298194,10.354197971139913,165.91523675547242,0.32250347397844786,0.058633469209554624,0.9395402669345488,0.0018262638558965028
2024-04-02T02:00:00+00:00,-0.6955640980889389,-179.40965004523028,269.91356524235323,-179.40965004523028,0.0,449.3232152875834,211.9268131831337,48.17647916579507,80.3596094862765,-0.07565437658530903,-0.6955640980889389,4.216564906204994,4.930551917956983,87.81006006214318,276.040191653177,360.9649125298194,11.270314283126925,182.86722175248116,0.35306940843226187,0.057947859524606536,0.9402367859104459,0.0018153545649476036
2024-04-02T03:00:00+00:00,-1.5912919801230205,-166.3685023752687,282.9547129123148,-166.3685023752687,0.0,449.3232152875834,211.9268131831337,48.17647916579507,80.3596094862765,-0.10307051597774784,-1.5912919801230205,3.437368278880659,5.047513251929825,88.31774728633387,276.30758379244486,360.9649125298194,12.166042165161008,195.90836942244275,0.3804855478247007,0.05836294724828175,0.9398117871760312,0.0018252655756871368
2024-04-02T04:00:00+00:00,-2.5361841369766176,-149.99551837795687,299.3276969096266,-149.99551837795687,0.0,449.3232152875834,211.9268131831337,48.17647916579507,80.3596094862765,-0.12676675904615847,-2.5361841369766176,2.62626061473523,5.184143453455229,89.00206782413849,277.3100781340484,360.9649125298194,13.110934322014604,212.28135341975457,0.40418179089311124,0.05806527599457466,0.9401446969437549,0.0017900270616704433
2024-04-02T05:00:00+00:00,-3.495590831039996,-133.28106621653004,316.0421490710535,-133.28106621653004,0.0,449.3232152875834,211.9268131831337,48.17647916579507,80.3596094862765,-0.14663616325857243,-3.495590831039996,1.7961863682790744,5.315119020918614,89.58537972546561,277.9816578540659,360.9649125298194,14.070341016077982,228.9958055811814,0.4240511951055252,0.05778606754460152,0.9404723790008848,0.001741553454513733
2024-04-02T06:00:00+00:00,-4.47194362998446,-116.23827253194737,333.0849427556361,-116.23827253194737,0.0,449.3232152875834,211.9268131831337,48.17647916579507,80.3596094862765,-0.16262665814945076,-4.47194362998446,0.9512588706113825,5.448158202833667,90.16593039795522,278.65680394635405,360.9649125298194,15.046693815022445,246.03859926576405,0.44004168999640353,0.05753436403478962,0.9407830391705937,0.001682596794616795
2024-04-02T07:00:00+00:00,-5.403597947914626,-101.507102857225,347.8161124303585,-101.507102857225,0.0,449.3232152875834,211.9268131831337,48.17647916579507,80.3596094862765,-0.17520298320265265,-5.403597947914626,0.13333509011051234,5.5609427799248525,90.55325487017562,278.5607576762509,360.9649125298194,15.978348132952613,260.7697689404864,0.45261801504960547,0.057641795675079904,0.9407253875327672,0.0016328167921528772
2024-04-02T08:00:00+00:00,-6.301740902527734,-86.98955440013694,362.3336608874465,-86.98955440013694,0.0,449.3232152875834,211.9268131831337,48.17647916579507,80.3596094862765,-0.18446088031536956,-6.301740902527734,-0.6546300158165557,5.670371979151946,90.95297672968209,278.50112385119695,360.9649125298194,16.87649108756572,275.2873173975745,0.4618759121623224,0.057672624063485285,0.9407489912054764,0.0015783847310382572
